,index,title,href,body,date
63,63,Sahabat Ganjar - Twitter,https://twitter.com/sahabatganjar/status/1620674394556362752,"Selain sebagai bentuk penegakkan undang-undang, pemusnahan rokok tanpa cukai resmi tersebut untuk sosialisasi pentingnya penerimaan cukai rokok bagi masyarakat. #SahabatGanjar #Ganjar #ganjarpranowo . 01 Feb 2023 06:44:20",2/1/2023
64,64,"kusniii on Twitter: ""@GanjaranApp @ganjarpranowo Pak Ganjar Pranowo ini ...",https://twitter.com/trym110/status/1620666661421613056,"""@GanjaranApp @ganjarpranowo Pak Ganjar Pranowo ini memang sosok pemimpin hebat""",2/1/2023
65,65,"Jatim Dukung Ganjar🇮🇩💞 on Twitter: ""Ustadz Wijayanto ini pembawaannya ...",https://twitter.com/JatimDkgGanjar/status/1621093040436944896,"Ustadz Wijayanto ini pembawaannya ademm banget, beda jauh sama ustadz yg caci maki Beliau sahabat Pak Ganjar di UGM,pantesan Pak Ganjar toleransinya Tinggi,sirclean beliau org2 PILIHAN *salfok sama statemen Pak ustadz ""Memilih pemimpin yg tepat (sambil nunjuk Pak Ganjar "" 🥰 . 02 Feb 2023 10:27:53",2/2/2023
66,66,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Luar biasa, Pak ...",https://twitter.com/Sherin_Tiara/status/1621473924516302854,"Luar biasa, Pak Ganjar Pranowo Pemimpin hebat yg mampu bawa perubahan yg baik bagi Jawa Tengah, bahkan Jateng berhasil mnjdi Provinsi dgn pemenang terbanyak dlm Anugrah Desa Wisata Indonesia (ADWI) dimana ada 6 Desa di Jateng yg terpilih dlm penghargaan tersebut. #GANTARI 🇲🇨 .",2/3/2023
67,67,"Ganjar GO R1 1 🇮🇩 on Twitter: ""Pemimpin yg tegas &amp; bijaksana ...",https://twitter.com/GanjargoRI1/status/1621885719445901312,"""Pemimpin yg tegas &amp; bijaksana~~! Full House #ダウンタウンvsZ世代 #大病院占拠 Livin SOLD OUT Bad Boy #バンドリ11thライブ Nanakoot EXO-SC INDONESIA FANCON #CHECKMATEinJKT #배켜나우리기다렸어 INFJ #Saturdayss Dewa 19 Chanyeol Bakri Ngilu #AZN_LIVEday1 Tante Lina えみりちゃん""",2/4/2023
68,68,GANJAR PRANOWO AND FRIEND'S on Twitter,https://twitter.com/SeblakSeuhah3/status/1621872021675327489,"""Mantap! Ganjar menjadi calon pemimpin paling ideal bagi generasi milenial SOLD OUT #ペットとして売られた Bad Boy #規制退場ニキ #殺人鬼から予測変換で助かれ #CHECKMATEinJKT Cat 2 あさきゆめみし #CHANYEOL 出川さん NO SCAM Cat 5 源氏物語 飼育難易度 Cat 3""",2/4/2023
69,69,"Ganjar Post on Twitter: ""Pemimpin yang tegas dan bijaksana~!! Full ...",https://twitter.com/GanjarPost/status/1621887041305985027,"""Pemimpin yang tegas dan bijaksana~!! Full House #ダウンタウンvsZ世代 #大病院占拠 Livin SOLD OUT Bad Boy #バンドリ11thライブ Nanakoot EXO-SC INDONESIA FANCON #CHECKMATEinJKT #배켜나우리기다렸어 INFJ #Saturdayss Dewa 19 Chanyeol Bakri Ngilu #AZN_LIVEday1 Tante Lina えみりちゃん""",2/4/2023
70,70,"detikcom on Twitter: ""Bawaslu awasi Relawan Sahabat Ganjar NTB yang ...",https://twitter.com/detikcom/status/1621908823429595136,"Bawaslu awasi Relawan Sahabat Ganjar NTB yang membagikan 3.000 paket sembako berisi beras dan minyak goreng di Kecamatan Masbagik, Kabupaten Lombok Timur. 4:29 PM · Feb 4, 2023 · 114.3K",2/4/2023
71,71,"syarif reno on Twitter: ""Mantap! Ganjar menjadi calon pemimpin paling ...",https://twitter.com/syarif_reno/status/1621872097248309254,"""Mantap! Ganjar menjadi calon pemimpin paling ideal bagi generasi milenial SOLD OUT #ペットとして売られた Bad Boy #規制退場ニキ #殺人鬼から予測変換で助かれ #CHECKMATEinJKT Cat 2 あさきゆめみし #CHANYEOL 出川さん NO SCAM Cat 5 源氏物語 飼育難易度 Cat 3""",2/4/2023
72,72,"SAHABAT GANJAR OFFICIAL on Twitter: ""Dalam rangka memperingati Harlah 1 ...",https://twitter.com/IDSahabatGanjar/status/1622151174328827906,"Dalam rangka memperingati Harlah 1 Abad NU, Sahabat Ganjar melakukan ziarah ke makam KH. Hisyam Abdul Karim di Kabupaten Purbalingga, Jawa Tengah. #GanjarPranowo #SahabatGanjar #JawaTengah . 05 Feb 2023 08:32:32",2/5/2023
73,73,"NewJeansPromo on Twitter: ""OMG template is seen to be used on Ganjar ...",https://twitter.com/newjeanspromo/status/1622318597577261057,OMG template is seen to be used on Ganjar Pranowo's official Tiktok account. He is the governor of Central Java and Indonesia's presidential candidate for 2024. #NewJeans #뉴진스,2/5/2023
74,74,"inilahcom on Twitter: ""Hasil survei yang dilakukan Indometer ...",https://twitter.com/inilahdotcom/status/1622263425564020738,"Hasil survei yang dilakukan Indometer mengungkapkan elektabilitas Gubernur Jawa Tengah Ganjar Pranowo, eks Gubernur DKI Jakarta Anies Baswedan, dan Menteri Pertahanan Prabowo Subianto yang digadang-gadang maju pada Pemilihan Presiden (Pilpres) 2024… 05 Feb 2023 15:58:35",2/5/2023
75,75,"Indah Begitu Indah on Twitter: ""Saat Pak Ganjar Pranowo sedang lari ...",https://twitter.com/TracyPedas/status/1622228737319399426,"Saat Pak Ganjar Pranowo sedang lari pagi di GBK masyarakat yg jg berolahraga disitupun berebut ingin bisa berfoto &mengobrol dgn Pak Ganjar, Pak Ganjar memang Pemimpin humble & dgn masyarakat sprti Presiden Jokowi,tdk heran masyarakat mendukung Pak Ganjar sbgai Capres #GANTARI 🇲🇨 . 05 Feb 2023 13:40:45",2/5/2023
76,76,"Ganjar GO R1 1 🇮🇩 on Twitter: ""RT @GanjargoRI1: Pemimpin yg bisa ...",https://twitter.com/GanjargoRI1/status/1622279908868378625,"""RT @GanjargoRI1: Pemimpin yg bisa merangkul semua, bravo Pak Ganjar. Back to December Donat ゆりっぺ確定 エンジェルビーツ #NCTDREAM #MYCONinJKT セクシー救急車…""",2/5/2023
77,77,Syekhul Ahyar: Ganjar Pemimpin yang Sangat Komplet dari Semua ... - Twitter,https://twitter.com/VIVAcoid/status/1622336020946755585,Syekhul Ahyar: Ganjar Pemimpin yang Sangat Komplet dari Semua Sisi. 05 Feb 2023 20:47:03,2/5/2023
78,78,"Bang Edi on Twitter: ""padahal sasaran tembaknya bukan Anies ini, tapi ...",https://twitter.com/BangEdiii/status/1622416051467341829,"padahal sasaran tembaknya bukan Anies ini, tapi PDIP dan yu Puan lihai Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, ungguli Prabowo dan Anies 06 Feb 2023 02:05:04",2/6/2023
79,79,"Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, ungguli ... - Twitter",https://twitter.com/geloraco/status/1622398462938722304,"Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, ungguli Prabowo dan Anies. 06 Feb 2023 00:55:10",2/6/2023
80,80,"Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, Ungguli ... - Twitter",https://twitter.com/OposisiCerdas/status/1622406861436903424,"Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, Ungguli Prabowo dan Anies. 06 Feb 2023 01:28:33",2/6/2023
81,81,Ganjar Pranowo on Twitter,https://twitter.com/ganjarpranowo/status/1622452933899190272,"Ganjar Pranowo. @ganjarpranowo. Setidaknya sudah 3ribu lebih pelapak yang ikut promosi gratis di 116 wilayah di Indonesia. Kalau kamu punya usaha dan mau ikutan juga bisa. 4:31 AM · Feb 6, 2023 ...",2/6/2023
82,82,"ChusnuI ch💞timah on Twitter: ""Survei terbaru. Anies yg diobral keliling ...",https://twitter.com/ch_chotimah2/status/1622520082655240193,"Survei terbaru. Anies yg diobral keliling, Ganjar yg jauh melesat. Wow! Elektabilitas Ganjar Pranowo Jauh Melesat, ungguli Prabowo dan Anies. https://joglo.suara.com ...",2/6/2023
83,83,donibar on Twitter,https://twitter.com/donibar/status/1623743786806562816,"""@AirinDatangLagi @ganjarpranowo Itu beneran pak Ganjar yang kata si anu, pak Ganjar ndak punya konsep dan solusi dan visi misi dalam mengatasi masalah bangsa Indonesia ?""",2/6/2023
84,84,"Partai Demokrat on Twitter: """"Untuk Cawapres, Partai Demokrat ...",https://twitter.com/PDemokrat/status/1622496564731346944,"""Untuk Cawapres, Partai Demokrat menyerahkan sepenuhnya kpd Mas Anies, tentu kami berharap Cawapres yg bisa memenangkan Pilpres 2024. Jika ingin menang Pilpres 2024, maka pasangan Capres & Cawapres harus memiliki elektabilitas tinggi."" Andi Mallarangeng Sekretaris MTP PD #AHY . 06 Feb 2023 07:25:00",2/6/2023
85,85,"Ganjar_is_me II on Twitter: ""Gini nih kalau pemimpin dicintai rakyat 🥰😁 ...",https://twitter.com/Ganjar_is_me2/status/1622585779242553346,"""Gini nih kalau pemimpin dicintai rakyat 🥰😁🤟🇮🇩 Nestle Manchester City youngji Best Friend Ever #HARUTO Cheating Matcha Coco Alvarez Turkey #earthquake Assad mark lee Chelsea and Liverpool #Syria Sebelahan #PrayForTurkey Sandi Haaland 50 M #GRAMMYs Beyonce #زلزال""",2/6/2023
86,86,anggere's Tweets - Twitter,https://twitter.com/anggere57,Penambang illegal auto ketar-ketir. Sikat habis Pak !! Cape Himawari 大量のイワシ タバコの吸い殻 バイオハザード 女性の8割 どうぶつの森 スタバの,2/6/2023
87,87,"Nakula on Twitter: ""Jika Ganjar pranowo dan Erick Thohir jadi diduetkan ...",https://twitter.com/03__nakula/status/1622776396300058626,"""Jika Ganjar pranowo dan Erick Thohir jadi diduetkan PDI-P dan koalisi, InsyaAllah pilpres 2024 cuma 1 putaran dimenangkan Ganjar - Erick (GAET). Keduanya pemimpin muda yang berprestasi dan diterima banyak kalangan. Keduanya luwes, inovatif, bersih dan bernyali. #BangkitBersamaET""",2/7/2023
88,88,donibar on Twitter,https://twitter.com/donibar/status/1623743786806562816,"""@AirinDatangLagi @ganjarpranowo Itu beneran pak Ganjar yang kata si anu, pak Ganjar ndak punya konsep dan solusi dan visi misi dalam mengatasi masalah bangsa Indonesia ?""",2/7/2023
89,89,"Ali Syarief on Twitter: ""Relawan Ganjar Pranowo Mania akan dibubarkan ...",https://twitter.com/alisyarief/status/1622853105112203264,"Relawan Ganjar Pranowo Mania akan dibubarkan menjelang tahapan Pemilihan Presiden (Pilpres) 2024. Ketum GP Mania Immanuel Ebenezer mengatakan pembubaran akan dilakukan secara resmi pada Kamis (9/2) di Jakarta. ""100 persen enggak dukung Ganjar lagi,"" kata Immanuel ... (9/2) di Jakarta. ""100 persen enggak dukung Ganjar lagi,"" kata ...",2/7/2023
90,90,"KITA Dukung Pakde Jokowi sampai 2024💪 on Twitter: ""Pulang dari Harlah # ...",https://twitter.com/Sherin_Tiara/status/1622962521950003200,"Pulang dari Harlah #Nu1abad Pak Ganjar Pranowo kembali dielu2kan nahdliyin. Pemimpin yg disukai masyarakat pastinya kehadiran dinantikan, bahkan saat pulang dri acara NU sprti Pak Ganjar ini pun di elu2kan, krna Beliau memang Pemimpin yg kharismatik jg humble #GANTARI 🇲🇨 #Nu1abad ... bahkan saat pulang dri acara NU sprti Pak Ganjar ini ...",2/7/2023
91,91,Jatim Dukung Ganjar🇮🇩💞 on Twitter,https://twitter.com/JatimDkgGanjar/status/1622956621784846337,"""RT @siticeriaselalu: Hari ini adalah perayaan Seabad NU yg dipusatkan di Sidoarjo Banyak tokoh dan pemimpin daerah turut menyemarakkan aca…""",2/7/2023
92,92,Ebenezer Tantang Guntur Romli Beberkan Bukti Adu Domba Ganjar-PDIP,https://twitter.com/CNNIndonesia/status/1623204059858731008,Ebenezer Tantang Guntur Romli Beberkan Bukti Adu Domba Ganjar-PDIP. 08 Feb 2023 06:16:20. Ebenezer Tantang Guntur Romli Beberkan Bukti Adu Domba Ganjar-PDIP. 08 Feb 2023 06:16:20 ...,2/8/2023
93,93,Kata Noel den ganjar itu pemimpin yg minim gagasan. Menurut ... - Twitter,https://twitter.com/Umar_Syadat770/status/1623304002216804357,Kata Noel den ganjar itu pemimpin yg minim gagasan. Menurut kalian gmn? 08 Feb 2023 12:53:28,2/8/2023
94,94,"detikcom on Twitter: ""Batal dukung Ganjar Pranowo maju sebagai capres ...",https://twitter.com/detikcom/status/1623512178941734912,"Batal dukung Ganjar Pranowo maju sebagai capres di 2024, sang Ketum Jokowi Mania (JoMan) ungkap salah satu alasannya karena Ganjar dinilai miskin gagasan. Translate Tweet. news.detik.com. ... akhirnya sadar juga,untuk presiden indonesia kedepan 2024 hnya pak anies yg bisa dipilih. 1. 1. 5.",2/9/2023
95,95,"""Saya tekankan Ganjar sosok pemimpin yang sombong dan angkuh ... - Twitter",https://twitter.com/DFighter___/status/1623739417755275265,"""Saya tekankan Ganjar sosok pemimpin yang sombong dan angkuh.."" ~ Immanuel Ebenezer ~ 09 Feb 2023 17:43:39",2/9/2023
96,96,"Yurisa_Samosir on Twitter: ""Immanuel Ebenezer "" "" Ganjar yg Minim ...",https://twitter.com/Yurissa_Samosir/status/1623655553661829120,"Immanuel Ebenezer "" "" Ganjar yg Minim gagasan alias Gak Punya ide atau Gagasan, Sosok Pemimpin yg sombong dan Cocok Menjadi Presiden YouTube...Ucap Immanuel Ebenezer Alias Bang Noel... 09 Feb 2023 12:10:24",2/9/2023
97,97,Dunia Sementara on Twitter,https://twitter.com/dunia_sejahtera/status/1623577498846986240,Saya dan Pak Bas lagi mikir keras nyari nama komunitas rambut putih nasional. Tolong bantu usulan nama dan singkatan yang keren dong,2/9/2023
98,98,"Ganjaran app on Twitter: """"Ganjar itu religius, nyantri dan berbudaya ...",https://twitter.com/GanjaranApp/status/1623939827061379072,"""""Ganjar itu religius, nyantri dan berbudaya. Ia adalah pemimpin yang dalam kultur Sunda disebut ""Pinilih"". Tidak bisa disetting. Terpilih secara alami' Kyai Pipin Nur Afilail Ketua Umum SABUMI GANJAR #ganjarpranowo #ganjaranapp #ganjarkita #capres2024 #RelawanGanjarPranowo""",2/10/2023
99,99,Nakula on Twitter,https://twitter.com/03__nakula/status/1623856249573093378,"""Menteri BUMN Erick Thohir pasangan ideal buat gubernur Jateng, Ganjar pranowo. Elektabilitas Erick Thohir tersebar merata di 5 Jawa yakni Banten, Jakarta, Jawa Barat, Jawa Tengah, Jawa Timur bahkan di luar Jawa. InsyaAllah duet Erick - Ganjar menang 1 putaran. #BangkitBersamaET""",2/10/2023
100,100,"🇲🇨 Cah Angon 🇮🇩 on Twitter: ""Noel bilang Ganjar Pranowo bukan pemimpin ...",https://twitter.com/CahAngo45022699/status/1624265627795075072,"Noel bilang Ganjar Pranowo bukan pemimpin ideal karena dia kalau olahraga sendiri, gak sama rakyat. Salah bro, Ganjar olahraga sambil ketemu rakyat, gowes ke pasar menyapa pedagang, nanya harga sembako dan menyerap laporan warga. #RIBangkitBersamaGanjar . 11 Feb 2023 04:34:37",2/11/2023
101,101,"Yanti Yusdwindra on Twitter: ""Ganjar calon pemimpin masa depan yang ...",https://twitter.com/YantiYusdwindra/status/1624236976248598529,"""Ganjar calon pemimpin masa depan yang bisa dekat dengan semua usia serta dengan berbagai macam golongan masyarakat Brazil #TheLastOfUs bupati kendal Kim Doyoung bukan orang baru Fast X Mowning seungcheol sinb Dilla 이예람 중사 토끼 캔들 アラスカ上空 科学技術館 指名停止 ミルク派""",2/11/2023
102,102,"Indah Begitu Indah on Twitter: ""Ibu2 & pedagang lihat Pak Ganjar udh ...",https://twitter.com/TracyPedas/status/1624397158916177920,"Ibu2 & pedagang lihat Pak Ganjar udh langsung minta selca aja, pdhal disitu Pak Ganjar lagi sidak & bertnya kpda para penjual malah ibu2 terus minta foto sambil bilang Pak Ganjar Ganteng, Ganteng Pool, tau aze sih Bu yg ganteng😂 Pak Ganjar memang Pemimpin yg humble ️ #GANTARI 🇲🇨 . 11 Feb 2023 13:17:17",2/11/2023
103,103,"Nita Ardina on Twitter: """"Kita membutuhkan pemimpin dengan gagasan yang ...",https://twitter.com/nita_ardina/status/1624335276280786944,"""""Kita membutuhkan pemimpin dengan gagasan yang hebat untuk membawa Indonesia menjadi negara yang semakin hebat ke depannya. Pemimpin itu ada di Bapak Ganjar Setuju gak? #rambutputih 😂🤣😌""",2/11/2023
104,104,"Indah Begitu Indah on Twitter: ""Pemimpin yg baik itu yg tdk bnyk ...",https://twitter.com/TracyPedas/status/1625094828236361728,"Pemimpin yg baik itu yg tdk bnyk membual sprti eks Gubernur JKT yg pandai merangkai kata namun tidak bs kerja nyata, Pak Ganjar Pranowo Pemimpin hebat sprti Presiden Jokowi yg fokus kerja.kerja.kerja. Raih bnyk penghargaan&mampu menurunkan kemiskinan ektrim di 5 daerah #GANTARI🇲🇨 .",2/13/2023
105,105,Dumdum on Twitter,https://twitter.com/yusuf_dumdum/status/1625305578892574721,"Ganjar makin diserang malah makin naik, dari 15,8 % jd 19,8 %. ... Disusul Prabowo dan Anies. Lembaga survei Populi Center merilis survei elektabilitas capres di 2024. Hasilnya, Ganjar berlektabilitas 19,8%, Prabowo Subianto 17,1% dan Anies 10,8%. 1:27 AM · Feb 14, ...",2/14/2023
106,106,"Chusnul ch💞timah on Twitter: ""Relawan Ganjar terus sebarkan kebaikan ...",https://twitter.com/ch_chotimah2/status/1625372726302220288,"Ketua Umum Relawan Sahabat Ganjar Papua, Isak Chogoyanak Giay menyampaikan bantuan yang diberikan guna meringankan beban para korban. 5:53 AM · Feb 14, 2023 · 7,871",2/14/2023
107,107,"detikcom on Twitter: ""Lembaga survei Populi Center merilis hasil survei ...",https://twitter.com/detikcom/status/1625336661646139393,Lembaga survei Populi Center merilis hasil survei terbaru terkait figur calon Presiden Indonesia 2024. Ganjar Pranowo menjadi tokoh dengan elektabilitas tertinggi. 14 Feb 2023 03:30:32,2/14/2023
108,108,Ganjar Pranowo on Twitter,https://twitter.com/ganjarpranowo/status/1626160062006956033,"Norwegia merupakan mitra penting bagi Indonesia di kawasan Skandinavia. Bahkan Total perdagangan kita mencapai 286 juta USD. 44. 79. 934. Ganjar Pranowo. ... Ganjar Pranowo. @ganjarpranowo. Terimakasih Mrs. Rut Kruger Giverin, Duta Besar Norwegia untuk Indonesia sudah mampir ke Jawa Tengah.",2/16/2023
109,109,"Chusnul ch💞timah on Twitter: ""Ganjar bikin target bangun 1.000 embung ...",https://twitter.com/ch_chotimah2/status/1626176442626363392,"Ganjar bikin target bangun 1.000 embung. Sdh tercapai malah dihajar terus, hingga 1.135 embung. Beda dgn Anies, targetnya dikurangi terus, lihat aja DP 0.",2/16/2023
110,110,"☪️Husnul ch💗timah on Twitter: ""Seruan dukungan untuk keberhasilan ...",https://twitter.com/chusnuIch_/status/1626218876630618113,"Seruan dukungan untuk keberhasilan Ganjar Pranowo di pilpres 2024 kembali di gelorakan di provinsi Jawa Barat. Pada kesempatan ini, Sahabat Ganjar mendulang dukungan tersebut dalam kegiatan pengabdian masyarakat yaitu workshop kreasi bungkus kado. 16 Feb 2023 13:56:08",2/16/2023
111,111,"REPUBLIK MERDEKA | RMOL.ID on Twitter: ""Peluang Ganjar Pranowo ikut ...",https://twitter.com/rmol_id/status/1626426949995495426,"Peluang Ganjar Pranowo ikut bertarung sebagai calon presiden (Capres) di pemilihan presiden (Pilpres) 2024 sangat tergantung pada kesediaan PDIP. Namun, kemungkinan diusung partai berlambang banteng itu sangat kecil. 17 Feb 2023 03:42:57",2/17/2023
112,112,"Chusnul ch💞timah on Twitter: ""BuzzeRP @aniesbaswedan, @Yurissa_Samosir ...",https://twitter.com/ch_chotimah2/status/1626602069686890498,"BuzzeRP @aniesbaswedan, @Yurissa_Samosir sebar hoax lg. Emosi dia sy bilang Anies capres doorprize Krn acaranya pakai doorprize, akhirnya bikin fitnah ke pak @ganjarpranowo, acara relawan sahabat Ganjar dibilang acara Ganjar. Nies buzzeRPmu makin menjijikkan, otaknya ga ada.😝😂 . 17 Feb 2023 15:18:48",2/17/2023
113,113,"Mpu Ferdinand VanHaean on Twitter: ""Ada banyak nama muncul sbg Capres ...",https://twitter.com/ferdinand_mpu/status/1626884022315134976,"Ada banyak nama muncul sbg Capres. 1 nama yang bukan Pion oligarki tapi Raja, bukan Wayang tp Dalang, bukan boneka tp Pemimpin adalah Prabowo Subianto. 1 nama yang dicintai rakyat tapi belum menjadi Raja adalah Ganjar Pranowo. Kalau keduanya disatukan, Indonesia akan lbh baik. 18 Feb 2023 09:59:11",2/18/2023
114,114,Ganjar Pranowo on Twitter,https://twitter.com/ganjarpranowo/status/1626778570801700864,"Ya, di antara Semaun, Muso, Alimin sampai Darsono dialah paling junior. Sebelum akhirnya bergabung pula Kartosuwiryo yang lebih muda dibanding dia, Soekarno.",2/18/2023
115,115,"Jatim Dukung Ganjar🇮🇩💞 on Twitter: ""Soekemi yakin putranya bukan anak ...",https://twitter.com/JatimDkgGanjar/status/1626926822301790214,"Soekemi yakin putranya bukan anak biasa-biasa saja. Maka setelah lulus HBS, dia mengirim putranya ke seorang kawan yang waktu itu dianggap sebagai satu-satunya pribumi yang layak disebut sebagai pemimpin, HOS Cokroaminoto, sosok raja tanpa mahkota. 18 Feb 2023 12:49:15",2/18/2023
116,116,Chusnul ch💞timah on Twitter,https://twitter.com/ch_chotimah2/status/1630904708499140609,"""Infrastruktur daerahnya dibangun, manusianya juga dibangun. Inilah pemimpin bukan pembual seperti Anies. Ganjar bangun 10 ribu kilometer jalan desa 2013-2022 ...",3/1/2023
117,117,"Riska Arianti on Twitter: ""Ganjar sosok pemimpin yg tidak kaku, bisa ...",https://twitter.com/RiskaArianti06/status/1630929403168567296,"Ganjar sosok pemimpin yg tidak kaku, bisa membaur dengan semua golongan. Music Video YouTube よよよちゃん #有吉の壁 水上くん 鳥居みゆき りゅちぇのインライ #上田と女が吠える夜 約70年の歴史 刀鍛冶の里編 ツダケン 津田さん フルーツサンド 誰のツイート 高校卒業 #東大王 Criminal Minds",3/1/2023
118,118,"Ganjar GO R1 1 🇮🇩 on Twitter: ""Ganjar sosok pemimpin yang tidak kaku ...",https://twitter.com/GanjargoRI1/status/1630898913556434944,"""Ganjar sosok pemimpin yang tidak kaku~! Sherlock Holmes #有吉の壁 鬼滅テレビ 第五福竜丸の記述 誰のツイート 約70年の歴史 呂布カルマ #楽天スーパーSALEで買うべきもの ロイドさん レゴランド イーロン 自分のツイート なぎちゃん卒業 #東大王 鈴木伸之""",3/1/2023
119,119,Chusnul ch💞timah on Twitter,https://twitter.com/ch_chotimah2/status/1631126413914038273,"Kadrun ga pny otak, Ganjar deklarasi capres aja belum, ngapain bayar Lembaga survei, ... Hoaks Ganjar Bayar Lembaga Survei untuk Saingi Elektabilitas Anies. Dalam video tidak ada pernyataan terkait Ganjar Pranowo yang membayar lembaga survei. Tidak ditemukan juga informasi yang valid terkait klaim tersebut.",3/2/2023
120,120,"Tere Liye on Twitter: ""Sahabat ganjar yg berdomisili di Kab. Musi ...",https://twitter.com/tereliyequote_/status/1631123570498895873,Sahabat ganjar yg berdomisili di Kab. Musi Banyuasin jgn lupa yah tgl 3 maret 2023 yukk sama2 hidup sehat #GerakanUntukGanjar . 02 Mar 2023 02:45:38,3/2/2023
121,121,Canda Politika on Twitter,https://twitter.com/bangrojaki/status/1631199666015698948,"Seumur-umur baru kali ini gue didatengin tukang survei, anak buahnya Burhanudin Muhtadi. Banyak sih yang ditanyain. Kalau soal Presiden gue pilih Anies lah. Pas ditanya, ""Jika pilpres cuma ada 2 kubu Prabowo dan Ganjar, siapa yang dipilih? "" Tanpa berkedip gue jawab, GOLPUT!",3/2/2023
122,122,"Elektabilitas Ganjar Melejit di Survei, Hasto PDIP: Survei ... - Twitter",https://twitter.com/geloraco/status/1631486570468642816,"Elektabilitas Ganjar Melejit di Survei, Hasto PDIP: Survei Itu Banyak Motif, Tergantung Siapa Sponsornya. 03 Mar 2023 02:48:04",3/3/2023
123,123,"Suara Indonesia on Twitter: ""Betul ! kualitas pemimpin itu dinilai dari ...",https://twitter.com/Suara62/status/1631445093633888256,"""Betul ! kualitas pemimpin itu dinilai dari pencapaiannya. Indomie Yatai KPAI Partai Prima ARTIST AND STAFF Silent Matthew WELCOME WINWIN TO PARIS #Ganjar #ganjarpranowo #ganjarbertanggungjawab #HARAM #TDS2inJAKARTA #SECRET_NUMBER #SavePendampingDesa #TAEYONG #TAEYONGtoPFW23""",3/3/2023
124,124,"Jalur Pantura Jateng Rusak Parah, DPD Jateng ke Ganjar Pranowo: Jangan ...",https://twitter.com/democrazymedia/status/1631678316762521600,"Jalur Pantura Jateng Rusak Parah, DPD Jateng ke Ganjar Pranowo: Jangan Hanya Tebar Pesona, Rakyatmu Menangis! 03 Mar 2023 15:30:00",3/3/2023
125,125,"Febri Diansyah on Twitter: ""Jk Bu Sri Mulyani bisa melewati situasi ini ...",https://twitter.com/febridiansyah/status/1631663819461398529,"Jk Bu Sri Mulyani bisa melewati situasi ini dg baik & berhasil bersih2 ke dalam, bukan tidak mungkin ia akan jd harapan baru pemimpin Indonesia ke depan. Apalagi banyak Capres yg tampak masih belum menemukan Cawapres 🤔 Meskipun saya ttp dukung Bu @susipudjiastuti sih 😄. 03 Mar 2023 14:32:24",3/3/2023
126,126,"😅😅😅 Elektabilitas Ganjar Pranowo Naik, Sekjen PDIP ... - Twitter",https://twitter.com/BosPurwa/status/1631949795924537345,"😅😅😅 Elektabilitas Ganjar Pranowo Naik, Sekjen PDIP: Survei Itu Banyak Motif Tergantung Siapa Sponsornya. 04 Mar 2023 09:28:46",3/4/2023
127,127,"Jatim Dukung Ganjar🇮🇩💞 on Twitter: ""Mana nih bajer wan ambrol yg ngimpi ...",https://twitter.com/JatimDkgGanjar/status/1631876492077727746,"Mana nih bajer wan ambrol yg ngimpi mau rebut hati org Jawa Timur??? Coba cek nomor berapa kunjungan kalian yg udah keliling dunia kuwi🤣 ""Survei SSC, Elektabilitas ...",3/4/2023
128,128,"membangunnegri62 on Twitter: ""Elektabilitas untuk Pilpres 2024 paling ...",https://twitter.com/membangunnegri1/status/1632234453417484291,"""Elektabilitas untuk Pilpres 2024 paling tinggi, Ganjar Pranowo : Biasa saja. Vitri Pertamina Welcome to Indonesia Pagiii Anies Hange WHAT A COMEBACK 8 IU Dyandra EXO-Ls WILL ALWAYS WITH EXO #ganjarpranowo #ganjarbertanggungjawab #TDS2inJAKARTA #AttackonTitanFinalSeasonpart3""",3/5/2023
129,129,"V A N I A ⚪ on Twitter: ""Ribuan pendukung Ganjar - @Dr_Moeldoko ...",https://twitter.com/VaniaCiprut/status/1632298068862443520,"Ribuan pendukung Ganjar - @Dr_Moeldoko mendominasi di Musra sulteng Masyarakat menginginkan pemimpin yg jujur, bersih dan tegas. Yang paling tepat yaa Ganjar - Moeldoko 👍🏻 #MoeldokoPenjagaNKRI .",3/5/2023
130,130,"Lonika Bytta🇮🇩🇮🇩 on Twitter: ""Pak Ganjar Sosok Pemimpin Yang Peduli ...",https://twitter.com/LonikaBytta/status/1632298615736786949,Pak Ganjar Sosok Pemimpin Yang Peduli Rakyat. Sprei Tanah Merah PSSI Jaring Aspirasi Liga 2 Gen 3 Tinggalin Kamarku PARK JISUNG 日曜の午後 大千秋楽 グラスラ 風呂サー 大阪城S WIN5 俺の股間 カポエラー プールの水 予測最大値の5 グルージャ 吾郎さん . 05 Mar 2023 08:34:51,3/5/2023
131,131,"Petuah Negeri 🇮🇩 on Twitter: ""Pak Ganjar Pemimpin Gercep. Sprei Tanah ...",https://twitter.com/PetuahNegeri/status/1632301251160596480,"""Pak Ganjar Pemimpin Gercep. Sprei Tanah Merah Tinggalin Anies Arhan Liga 2 Kamarku Gen 3 Minggu Sore WIN5 大千秋楽 大阪城S 大千穐楽 吾郎さん シャディク 俺の股間 予測最大値の5 プールの水 マーサおばさん 風呂サー""",3/5/2023
